Sku_id,Desc,Vendor,Zone,Aisle,Bay,Sell_unit,Pack_1,Pack_2,Pack_3,DOFT
ACC55541,"FILTER,ANTIGLR,11-3/8X8-3/8",ACC,A,39,26,EA,EA,BX,,1995/4/2
ACC55571,"FLTR,ANTIGLR,12-1/16X8-7/8",ACC,A,39,26,EA,EA,BX,,1995/4/2
ACC55601,"FILTER,ANTIGLR,12-5/8X9-5/8",ACC,A,39,34,EA,EA,BX,,1995/4/2
ACC55621,"FILTER,ANTIGLR,13X10-1/16",ACC,A,39,33,EA,EA,BX,,1995/4/2
ACC56003,"BINDER,DP,VINYL,9.5X11,BE",ACC,A,39,33,EA,EA,,,1995/4/2
ACC56033,"BINDER,DP,VNYL,11.75X8.5,BE",ACC,A,39,33,EA,EA,,,1995/4/30
ACC56043,"BINDER,DP,VNYL,14.88X8.5,BE",ACC,A,39,33,EA,EA,,,1995/4/2
ACC56071,"BINDER,DP,VNYL,14-7/8X11,BK",ACC,A,39,32,EA,EA,,,1995/4/2
ACC56073,"BINDER,DP,VNYL,14-7/8X11,BE",ACC,A,39,32,EA,EA,,,1995/4/2
ACC56076,"BINDER,DP,VNYL,14-7/8X11,GR",ACC,A,39,32,EA,EA,,,1995/4/2
ACC56079,"BINDER,DP,VNYL,14-7/8X11,RD",ACC,A,39,31,EA,EA,,,1995/4/2
ACC56123,"BINDER,DP,VINYL,11X8.5,BE",ACC,A,39,31,EA,EA,,,1995/4/2
ACC56133,"BINDER,DP,VINYL,12X8.5,BE",ACC,A,39,31,EA,EA,,,1995/4/2
ACC59273,"BNDR,SQRG,VNYL,11X14-7/8,BE",ACC,A,39,30,EA,EA,BX,,1995/4/2
ACC59933,"BNDR,SQRG,VNYL,11X14-7/8,BE",ACC,A,39,30,EA,EA,BX,,1995/4/2
ACC62012,"SYSTEM,SECURITY,UNIV,STD",ACC,A,39,29,EA,EA,BX,,1995/4/2
ACC62054,"COPYHOLDER,VIEW CLIP",ACC,A,40,27,EA,EA,BX,,1996/1/29
ACC70011,"FASTENER,SELF-ADHESIVE, 1""C",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC70012,"FASTENER,COMP,2.75""CC,1""C",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC70013,"BASE,FASTENER,2.75""CC,1""C",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC70014,"COMPRESS,FASTENER,2.75""C-C",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC70020,"FASTENER,SELF ADH",ACC,A,39,29,BX,EA,BX,,1995/4/30
ACC70021,"FASTENER,SELF-ADHES,2""C-C",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC70022,"FASTENER,COMP,2.75""CC,2""C",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70023,"FASTENER,BASE,2.75""CC,2""C",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70324,"FASTENER,COMP,2.75""CC,3.5""",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70424,"FASTENER,COMP,4.25""CC,3.5""",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70624,"FASTENER,COMP,7""CC,3.5""C",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70723,"FASTENER,COMP,8.5""CC,3""C",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC70724,"FASTENER,COMP,8.5""CC,3.5""",ACC,A,39,28,BX,EA,BX,,1995/4/2
ACC71502,"FASTENER,BRASS,1-PIECE,1/2""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71503,"FASTENER,BRASS,1-PIECE,3/4""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71504,"FASTENER,BRASS,1-PIECE,1""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71505,"FASTENER,BRASS,1-PIECE,1.25",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71506,"FASTENER,BRASS,1-PIECE,1.5""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71507,"FASTENER,BRASS,1-PIECE,2""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71508,"FASTENER,BRASS,1-PIECE,3""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71509,"FASTENER,BRASS,1-PIECE,4""",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71510,"WASHER,F/71501-71504,1C/BX",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC71511,"WASHER,F/71505-71509,1C/BX",ACC,A,39,27,BX,EA,BX,,1995/4/2
ACC72010,"CLIP,BINDER,MINII",ACC,A,39,27,BX,EA,BX,,1995/10/29
ACC72100,"CLIPS,BINDER,LRG,1-1/16""CP",ACC,A,43,34,DZ,EA,DZ,,1996/11/18
ACC72320,"CLIP,GEM,SLVRT,REG,#3,1C/BX",ACC,A,43,29,BX,EA,BX,,1996/7/1
ACC72360,"CLIP,GEM,SLVRT,REG,#1,1C/BX",ACC,A,39,34,BX,EA,BX,,1995/4/2
ACC72370,"CLIP,GEM,SLVRT,NON-SKID,#1",ACC,A,43,27,BX,EA,BX,,1995/4/2
ACC72380,"CLIP,PAPER,#1",ACC,A,43,27,BX,EA,BX,,1995/4/2
ACC72410,"CLIP,GEM,PREM,REG,#1,1C/BX",ACC,A,43,27,BX,EA,BX,,1995/4/2
ACC72500,"CLIP,GEM,REG,JUMBO,1C/BX",ACC,A,43,27,BX,EA,BX,,1995/4/2
ACC72510,"CLIP,GEM,NOSKID,JUMBO,1C/BX",ACC,A,43,28,BX,EA,BX,,1995/4/2
ACC72522,"CLIP,PAPER,VINYL,100 CD",ACC,A,43,28,CD,EA,CD,,1995/10/1
ACC72523,"CLIP,PAPER,VINYL,JUMBO",ACC,A,40,29,CD,EA,CD,,1996/11/18
ACC72524,"GEM CLIPS,#1,VNYL CTD,ASST",ACC,A,43,29,BX,EA,BX,,1997/1/13
ACC72532,"GEM CLIPS,JUMBO,GOLD",ACC,A,43,29,PK,EA,PK,,1996/11/11
ACC72533,"GEM CLIPS,#1,GOLD TONE",ACC,A,43,29,PK,EA,PK,,1996/12/23
ACC72580,"CLIP,PAPER,JUMBO",ACC,A,39,29,BX,EA,BX,,1995/4/2
ACC72610,"CLMP,BTTRFLY,IDEAL,#1,12/BX",ACC,A,43,28,BX,EA,BX,,1995/4/2
ACC72620,"CLMP,BTTRFLY,IDEAL,#2,50/BX",ACC,A,43,28,BX,EA,BX,,1995/4/2
ACC74015,"PNCH,3HL,9/32"",8.5""C-C,BLK'",ACC,A,43,29,EA,EA,BX,,1995/4/2
ACC74020,"PUNCH,2-3HOLE,8/32"",ADJ,BK",ACC,A,43,29,EA,EA,BX,,1995/4/2
ACC74021,"PUNCH,2-3HOLE,9/32"",ADJ,PTY",ACC,A,43,29,EA,EA,BX,,1995/4/2
ACC74023,"PUNCH,2-3HOLE,9/32"",ADJ,BLK",ACC,A,43,29,EA,EA,BX,,1995/4/2
ACC74026,"PUNCH,LEVER HANDLE,BLACK",ACC,A,43,30,EA,EA,BX,,1995/4/2
ACC74027,"PUNCH,2-7HOLE,9/32"",ADJ,BLK",ACC,A,43,30,EA,EA,BX,,1995/4/2
ACC74028,"PUNCH,LEVER HANDLE,PLATINUM",ACC,A,43,30,EA,EA,BX,,1995/4/2
ACC74030,"PUNCH,HVYDTY,LVRHND,20CAP",ACC,A,43,29,EA,EA,BX,,1996/10/28
ACC74049,"PUNCH,2-HOLE,BLACK",ACC,A,43,30,EA,EA,BX,,1995/11/26
ACC74050,"PCH,2HOLE,1/4"",2-3/4""CC,BLK",ACC,A,43,30,EA,EA,BX,,1995/4/2
ACC74051,"PCH,2HOLE,1/4"",2-3/4""CC,PTY",ACC,A,43,30,EA,EA,BX,,1995/4/2
ACC74101,"PCH,2HOLE,1/4"",2-3/4""CC,BLK",ACC,A,43,31,EA,EA,BX,,1995/4/2
ACC74108,"PCH,2HOLE,1/4"",2-3/4""CC,PTY",ACC,A,43,31,EA,EA,BX,,1995/4/2
ACC74150,"PUNCH,HEAVY DUTY,150,BLACK",ACC,A,43,31,EA,EA,BX,,1995/4/2
ACC74200,"PCH,2HOLE,1/4"",2-3/4""CC,BLK",ACC,A,43,31,EA,EA,BX,,1995/4/2
ACC74300,"PCH,1-4HOLE,9/32"",ADJ,BK/GY",ACC,A,43,31,EA,EA,BX,,1995/4/2
ACC74301,"PCH,1-3HOLE,9/32"",ADJ,PY/GY",ACC,A,43,32,EA,EA,BX,,1995/4/2
ACC74350,"PUNCH,MODEL 350",ACC,B,12,WA,EA,EA,BX,,1995/4/2
ACC74400,"PCH,1-3HOLE,9/32"",BLK/WAL",ACC,A,43,32,EA,EA,BX,,1995/4/2
ACC74440,"PUNCH,50 SHT,HEAVY DUTY",ACC,A,43,32,EA,EA,BX,,1995/4/2
ACC74450,"PCH,2-3HOLE,9/32"",BLK/CHM",ACC,A,43,32,EA,EA,BX,,1995/4/2
ACC74451,"PCH,2-3HOLE,9/32"",PTY/CHM",ACC,A,43,32,EA,EA,BX,,1995/4/2
ACC74525,"PUNCH,ELECTRIC,3-HOLE,PLAT",ACC,A,43,33,EA,EA,BX,,1995/4/30
ACC74532,"PUNCH,ELECTRIC,2-HOLE,PLAT.",ACC,A,43,33,EA,EA,BX,,1995/4/2
ACC74535,"PUNCH,ELECTRIC,3-HOLE,PLAT",ACC,A,43,26,EA,EA,BX,,1995/4/2
ACC74550,"PUNCH,HEAVY DUTY,3-HOLE,PTY",ACC,A,43,33,EA,EA,BX,,1995/4/2
ACC74650,"PUNCH,MEGA DUTY,2-3HOLE,GRY",ACC,A,43,33,EA,EA,,,1995/4/2
ACC74850,"HD PCH,F/74020,74023,74027",ACC,A,43,33,EA,EA,BX,,1995/4/2
ACC74854,"HEAD PUNCH,F/74450,9/32""",ACC,A,43,33,EA,EA,BX,,1995/4/2
ACC74856,"PUNCH HEAD,REPLCMNT F/74550",ACC,A,43,33,ST,ST,,,1995/4/2
ACC74857,"PUNCH HEAD,REPLCMNT F/74650",ACC,A,43,33,ST,ST,,,1995/4/2
ACC74919,"WIRE,TAG,12"",1000 EA/PK",ACC,A,43,33,PK,EA,PK,,1995/4/2
ACC98106,EGGSERCIZER,ACC,A,43,33,EA,EA,PK,,1995/4/2
ACCA50050,"TRAY,DISK,3.5,80 CAP,W/LOCK",ACC,A,43,34,EA,EA,BX,,1995/4/2
ACCA54032,"BINDER,DATA,11.75X8.5,LTBE",ACC,A,43,4,EA,EA,BX,,1995/4/2
ACE01020,"STAPLER,STANDARD,CHROME",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03001,"STAPLER,FULL STRIP,METAL,BK",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03021,"STAPLER,COMPACT,CADET,BLACK",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03023,"STAPLER,COMPACT,CADET,BEIGE",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03024,"STAPLER,COMPACT,CADET,WALNT",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03025,"STAPLER,COMPCT,CADET,BY MAR",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03501,"STAPLER,1/2 STRIP,METAL,BLK",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE03521,"STAPLER,PLIER,1/2 STRIP,BLK",ACE,A,9,18,EA,EA,BX,,1995/4/2
ACE04040,"STAPLER,PILOT,CHROME",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE04120,"STAPLER,LONG REACH,CHROME",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE05021,"STAPLER,STD,ACELINER,BLACK",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE05023,"STAPLER,STD,ACELINER,PUTTY",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE05024,"STAPLER,STD,ACELINER,WALNUT",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE05025,"STAPLER,STD,ACELINR,BY MARB",ACE,A,9,19,EA,EA,BX,,1995/4/2
ACE07020,"STAPLER,CLIPPER,PLIER,CHROM",ACE,A,9,20,EA,EA,BX,,1995/4/2
ACE07030,"STAPLER,PLIER,1/4""STAPLES",ACE,A,9,20,EA,EA,BX,,1995/4/2
ACE07820,"STAPLER,HD CLIPPER,CHROME",ACE,A,9,20,EA,EA,BX,,1995/4/2
ACE70001K,"STAPLES,CLIPPER,CP,5M/BX",ACE,A,9,20,BX,EA,BX,CT,1995/4/2
ACE72025,"STAPLES,STD,CP,PLAST BX,5M",ACE,A,9,21,BX,EA,BX,,1995/4/2
ACE73004,"STAPLES,1/4"" F/0703 STAPLER",ACE,A,9,21,BX,EA,BX,,1995/4/2
ACE74001,"STAPLES,STD,CP,PILOT,5M/BX",ACE,A,9,21,BX,EA,BX,,1995/4/2
ACE76004,"REMOVER,STAPLE,WALNUT",ACE,A,9,21,EA,EA,BX,,1995/4/2
ACE76020,"STAPLE ERASE,BLACK",ACE,A,9,21,EA,EA,CD,,1995/4/2
ACE76050,"REMOVER,STAPLE+CUTTER BLADE",ACE,A,9,21,EA,EA,BX,,1995/4/2
ACE78000,"STAPLES,HD CLIPPER,CP,5M/BX",ACE,A,9,21,BX,EA,BX,CT,1995/4/2
ACI10525,"PAPER,LTRHD,CELEBRATE",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI10725,"PAPER,LTRHD,HOT NEWS",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI10925,"PAPER,LTRHD,CHECK IT OUT",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI16925,"PAPER,LTRHD,HERES THE SCOOP",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI17325,"PAPER,LTRHD,FOR YOUR INFO",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI18225,"PAPER,LTRHD,RESER THIS DATE",ACI,A,8,24,PK,SH,PK,,1995/4/2
ACI20010,"CRDS,BSNS,LSR,GRNT.ACNT.G/W",ACI,A,8,24,BX,EA,SH,,1995/4/2
ACI20100,"CRDS,BUSINESS,LSR(250)BKOPL",ACI,A,8,24,BX,EA,SH,,1995/4/2
ACI20110,"CRDS,BUSINESS,LSR(250)BNGLD",ACI,A,8,24,BX,EA,SH,,1995/4/2
ACI20130,"PAPER,TRI-FOLD,""BLUE GEO""",ACI,A,8,25,PK,SH,PK,,1995/4/2
ACI20140,"PAPER,TRI-FOLD,""BLK.SILVER""",ACI,A,8,25,PK,SH,PK,,1995/4/2
ACI20160,"PAPER,TRI-FOLD,BLUE & GOLD",ACI,A,8,25,PK,SH,PK,,1995/4/2
ACI30000,CERTIFICATE OF APPRECIATION,ACI,A,8,25,PK,EA,,,1995/4/2
ACI30100,CERTIFICATE OF ACHIEVEMENT,ACI,A,8,25,PK,EA,PK,,1995/4/2
ACI30200,CERTIFICATE OF RECOGNITION,ACI,A,8,25,PK,EA,PK,,1995/4/2
ACI30300,CERTIFICATE OF TRAINING,ACI,A,8,25,PK,EA,,,1995/4/2
ACI30500,CERTIFICATE OF AWARD,ACI,A,8,25,PK,EA,,,1995/4/2
ACI30600,CERTIFICATE OF EXCELLANCE,ACI,A,8,25,PK,EA,PK,,1995/4/2
ACI31200,EMPLOYEE OF THE MONTH,ACI,A,8,25,PK,EA,PK,,1995/4/2
ACI40010,"PAPER,COPY,GRADUATED YELLOW",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40110,"PAPER,COPY,GRADUATED,FUCHSI",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40210,"PAPER,COPY,GRADUATED BLUE",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40300,"PAPER,COPY,GRADUATED GREEN",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40400,"PAPER,COPY,GREY-LINEN",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40500,"PAPER,COPY,GRADUATED,MARBLE",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40600,"PAPER,LETTERHEAD,TREE,GN/WE",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI40700,"PPR,LETTERHEAD,CLOUDS,BE/WE",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI41200,"PAPER,COPY,GRADUATED,PURPLE",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI41700,"PPR,LTRHD,RAINBOW,WE/AST",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI41800,"PPR,LTRHD,PRISM(SUNSET)AST",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI41900,"PPR,LTRHD,LIGHTNING,BE/WE",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42000,"PAPER,COPY,GRADUATED,POND",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42100,"PPR,LTRHD,MORNING MIST,GY",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42200,"PAPER,COPY,GRADUATED,EAGLE",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42400,"PPR,CPY,LTRHD,GALLERIA,R/TL",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42500,"PPR,BORDER,PEB.GRANITE,GRAY",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI42600,"PAPER,BORDER,IMPERIAL,PE/BE",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI43300,"PAPER,GRAD/COLORS,4 STYLES",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI43400,"PAPER,GRAD/ASSORT,4 STYLES",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI43500,"PAPER,ASSORTMENT,4 STYLES",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI45100,"PAPER,COPY,BORDER,BLK.OPAL",ACI,A,8,26,PK,SH,PK,,1995/4/2
ACI45200,"PAPER,COPY,BORDER,BRO.GOLD",ACI,A,8,24,PK,SH,PK,,1995/4/30
ACI45800,"PPR,LTRHD,GRANITE ACNT,G/W",ACI,A,8,27,PK,SH,PK,,1995/4/2
ACI81325,"ENVLP,#10,GRANITE ACNT,G/W",ACI,A,8,24,PK,EA,PK,,1995/4/2
ACI81425,"ENVELOPE,#10,BLACK OPAL",ACI,A,8,24,PK,EA,PK,,1995/4/2
ACI81525,"ENVELOPE,#10,BROWN GOLD",ACI,A,8,24,PK,EA,,,1995/4/30
ACIAC386,"COVER,CERTIFICATE,LINEN,BLK",ACI,A,8,26,PK,EA,PK,,1995/4/2
ACIAC389,"COVER,CERTIFICATE,LINEN,NVY",ACI,A,8,26,PK,EA,PK,,1995/4/2
ACIAC395,"COVER,CERTIFICATE,LINEN,BY",ACI,A,8,26,PK,EA,PK,,1995/4/2
ACM1000,"FIRST AID STATION,230PIECES",ACM,A,20,15,EA,KT,BX,,1996/5/27
ACM1017F-8,"SHEARS,KLEENCUT FORGED,8""",ACM,A,20,32,EA,EA,BX,,1996/12/2
ACM1017F-9,"SHEARS,LKEENCUT FORGED,9""",ACM,A,20,32,EA,EA,BX,,1997/1/20
ACM101F-6,"SHEARS,FORGED OFFICE,6""",ACM,A,20,33,EA,EA,BX,,1995/10/29
ACM101F-7,"SHEARS,FORGED OFFICE,7""",ACM,A,20,33,EA,EA,BX,,1995/11/26
ACM101F-8,"SHEARS,FORGED OFFICE,8""",ACM,A,20,33,EA,EA,BX,,1995/10/29
ACM101F-9,"SHEARS,FORGED OFFICE,9""",ACM,A,20,33,EA,EA,BX,,1996/1/1
ACM1132-8,"TRIMMER,STRAIGHT,ADJSTBL,8""",ACM,A,27,34,EA,EA,BX,,1995/10/1
ACM113F-6,"SHEARS,FORGED,ADJUSTABLE",ACM,A,20,16,EA,EA,BX,,1996/7/29
ACM113F-7,"SHEARS,FORGED,ADJUSTABLE",ACM,A,20,16,EA,EA,BX,,1996/5/27
ACM113F8,"SHEARS,8"" ADJUSTABLE",ACM,A,20,33,EA,EA,BX,,1996/8/26
ACM125C-8,"TRIMMERS,STRAIGHT,8"",BK HDL",ACM,A,20,16,EA,EA,BX,,1995/4/2
ACM1500,FIRST AID REFILL KIT,ACM,A,24,10,EA,EA,PK,,1995/8/27
ACM1600,"BANDAGES,REFILL,3/4""X3""",ACM,A,24,10,BX,EA,BX,,1995/10/1
ACM1703,"LATEX GLOVES,MEDIUM",ACM,A,24,10,BX,EA,BX,,1995/10/1
ACM1704,"LATEX GLOVES,LARGE",ACM,A,24,10,BX,EA,BX,,1995/10/29
ACM1800,"KIT,REFILL,NON-ASPIRIN,2/PK",ACM,E,13,18,BX,PK,,,1995/10/29
ACM1900,"TYLENOL,EXTRA STRENGTH,2 PK",ACM,E,15,1,BX,EA,PK,,1995/8/27
ACM2000,FIRST AID KIT F/OFFICE,ACM,A,27,33,EA,EA,BX,,1995/7/30
ACM243B-4-1/2,"SCISSOR,RD TP,4.5""BEREM275B",ACM,A,35,21,EA,EA,BX,,1995/4/2
ACM2500,"FIRST AID KIT,F/HM,OFF,AUTO",ACM,A,20,15,EA,EA,BX,,1996/4/29
ACM3800,"FIRST AID KIT, PERSONAL",ACM,A,27,33,EA,EA,BX,,1996/9/30
ACM4121-8,"SHEARS,STNLS.STEEL,8""STRGT.",ACM,A,27,33,EA,EA,PK,,1995/7/2
ACM41318,"SCISSOR,STAINLESS,8"",W/HNDL",ACM,A,27,33,EA,EA,PK,,1995/7/30
ACM4141R-8,"SHEARS,STAINLESS,BK",ACM,A,27,33,EA,EA,BX,,1996/5/27
ACM414R-8,"SHEAR,8"",STAINLESS",ACM,A,20,16,EA,EA,BX,,1995/4/2
ACM4251B-5,"SCISSORS,KIDS,STNLSS,ASST",ACM,A,24,10,EA,EA,BX,,1996/8/5
ACM430C-7-1/2,"SHEARS,EXECUTIVE,BENT,7-1/2",ACM,A,24,10,EA,EA,PK,,1996/8/5
ACM430C-8-1/2,"SHEARS,EXECUTIVE,BENT,8-1/2",ACM,A,24,10,EA,EA,PK,,1996/5/27
ACM4321-7,"SHEARS,STNLS.STEEL,7""BENT",ACM,A,27,33,EA,EA,PK,,1995/10/1
ACM4321-8,"SHEARS,STNLS.STEEL,8""BENT",ACM,A,27,33,EA,EA,PK,,1995/7/2
ACM43318,"SCISSOR,STAINLESS,8"",W/HNDL",ACM,A,27,33,EA,EA,PK,,1995/7/30
ACM44217,"SCISSOR,STRAIGHT,7"",ECONOMY",ACM,A,27,33,EA,EA,PK,,1995/10/29
ACM44317,"SCISSOR,7"",STAINLESS,W/HNDL",ACM,A,27,34,EA,EA,PK,,1995/10/1
ACM4751-7,"SNIPS,OFFICE,7""",ACM,A,20,16,EA,EA,PK,,1996/5/27
ACM500,"KIT,FIRST AID,LARGE,613 PCS",ACM,A,27,34,EA,EA,,,1995/7/30
ACM5051-9,"SCISSORS,EDITORS,8"",CHROME",ACM,A,20,32,EA,EA,,,1995/4/2
ACM507B-8,"SHEARS,GALLERIA,8"",BE.HDLS",ACM,A,20,16,EA,EA,BX,,1995/7/30
ACM507F-8,"SCISSORS,BANKER,8"",FUCHSIA",ACM,A,20,32,EA,EA,BX,,1995/4/2
ACM507G-8,"SHEARS,GALLERIA,8"",GN.HDLS",ACM,A,27,34,EA,EA,BX,,1995/7/30
ACM507J-8,"SHEARS,GALLERIA,8"",BK.HDLS",ACM,A,20,16,EA,EA,BX,,1995/4/2
ACM507P-8,"SHEARS,GALLERIA,8"",PLUM HDL",ACM,A,20,16,EA,EA,BX,,1995/5/28
ACM507T-8,"SCISSORS,BANKER,8"",TEALBLUE",ACM,A,20,32,EA,EA,BX,,1995/4/2
ACM509S-10,"SHEARS,BANKERS 10""BK HDL",ACM,A,27,34,EA,EA,BX,,1995/8/27
ACM509S-12,"SCISSORS,BANKER,12"",HOTFORG",ACM,A,20,32,EA,EA,,,1995/4/2
ACM509S-9,"SHEARS,BANKERS 9"",BLK HDL",ACM,A,27,34,EA,EA,BX,,1995/8/27
ACM51004C,"BANDAGE,NON-ADHESIVE,3X4",ACM,E,15,1,BX,EA,BX,,1995/7/30
ACM51006C,"BANDAGE,ADHSV,FABRIC,3/4X3",ACM,E,15,1,BX,EA,BX,,1995/10/1
ACM51012C,"BANDAGE,TRIANGULAR",ACM,E,15,1,EA,EA,BX,,1995/11/26
ACM51013C,COLD PACK,ACM,E,15,1,EA,EA,BX,,1995/10/1
ACM51014C,"CREAM,BURN,.1 GRAM",ACM,E,15,1,BX,PK,BX,,1995/11/26
ACM51019C,"PADS,ALCOHOL",ACM,E,15,1,BX,EA,BX,,1995/7/30
ACM51022C,"TABLETS,DIMETAPP",ACM,E,15,1,BX,EA,PK,,1995/11/26
ACM51023C,"PADS,IODINE",ACM,E,15,1,BX,EA,BX,,1995/11/26
ACM51024C,"TABLETS,PAMPRIN",ACM,E,15,1,BX,EA,PK,,1995/8/27
ACM51025C,"TABLETS,PEPTO-BISMOL",ACM,E,15,1,BX,EA,PK,,1995/10/29
ACM51028C,"TOWELS,ANTISEPTIC",ACM,E,15,1,BX,EA,BX,,1995/7/30
ACM511C-6,"SHEARS,STRAIGHT,6"",BLK HDL",ACM,A,27,34,EA,EA,BX,,1995/8/27
ACM511C-7,"SHEARS,STRAIGHT,7"",BLK HDL",ACM,A,27,34,EA,EA,BX,,1995/7/30
ACM511C-8,"SHEARS,STRAIGHT,8"",BLK HDL",ACM,A,27,34,EA,EA,BX,,1995/8/27
ACM511C-9,"SCISSORS,STRGHT,9"",HOTFORGE",ACM,A,20,32,EA,EA,BX,,1995/4/2
ACM911,PERSONAL PROTECTION KIT,ACM,A,20,16,EA,EA,PK,,1995/5/28
ACM921,"MASK,CPR",ACM,A,20,16,EA,EA,,,1995/8/27
ACMR141-30,"RULER,HARDWOOD,12"", FIT8701",ACM,A,20,32,EA,EA,BX,,1995/4/2
ACMR405-12,"RULER,OFFICE,ACRYLIC,12""",ACM,A,20,32,EA,EA,BX,,1996/11/18
ACMR405-15,"RULER,OFFICE,ACRYLIC,15""",ACM,A,20,32,EA,EA,BX,,1996/12/2
ACMR4051-12,"RULER,PLASTIC,12""",ACM,A,27,34,EA,EA,PK,,1995/7/30
ACMR4051-15,"RULER,ACRYLIC,15""",ACM,B,5,30,EA,EA,,,1995/4/2
ACMR4051-18,"RULER,OFFICE,ACRYLIC,18""",ACM,A,27,34,EA,EA,PK,,1995/7/30
ACMR4051-6,"RULER,ACRYLIC,6""",ACM,A,27,34,EA,EA,,,1995/4/2
ACMR4061-15,"RULER,DATA,15"",FLEXIBLE",ACM,A,20,33,EA,EA,BX,,1995/10/1
ACMR4071-15,"RULER,COMPUTER,15""",ACM,A,27,34,EA,EA,,,1995/10/1
ACMR415-6,"RULER,TRANS,6""",ACM,B,5,25,EA,EA,,,1995/4/2
ACMR425-12,"RULER,TRANS,1""X12""",ACM,B,5,25,EA,EA,,,1995/4/2
ACMR426-12,"RULER,TRANS,FLEX,METRIC,12""",ACM,B,5,25,EA,EA,,,1995/4/2
ACMR428-12,"RULER,TRANS,2""X12""",ACM,B,5,26,EA,EA,,,1995/4/2
ACMR428-18,"RULER,TRANS,2""X18""",ACM,B,5,26,EA,EA,BX,,1995/4/2
ACMR450-12,"RULER,TRANS,12""",ACM,B,5,25,EA,EA,,,1995/4/2
ACMR501B-12-1,"RULER,OFFICE,METAL EDGE,12""",ACM,A,20,16,EA,EA,PK,,1995/4/2
ACMR501B-15,"RULER,OFFICE,METAL EDGE,15""",ACM,A,27,34,EA,EA,PK,,1995/7/30
ACMR501B-18,"RULER,OFFICE,METAL EDGE,18""",ACM,A,27,34,EA,EA,PK,,1995/7/30
ACMR522B-12,"RULER,OFFICE,FLEXIBLE,12""",ACM,A,20,17,EA,EA,PK,,1995/4/2
ACMR522B-15,"RULER,OFFICE,FLEXIBLE,15""",ACM,A,27,34,EA,EA,PK,,1995/7/30
ACMR522B-18,"RULER,OFFICE,FLEXIBLE,18""",ACM,A,27,34,EA,EA,PK,,1995/7/30
